Var1,Var2,Corr,Abs_Corr
pchom2022,popagglo2022,0.005394994792047418,0.005394994792047418
propf2022,psup2022,0.005284793592759273,0.005284793592759273
pvoixUDIratio,pouem2022,-0.005273992128523668,0.005273992128523668
pvoixUDIratio,perrsa2021,-0.005273317660928422,0.005273317660928422
pop2022,pvoixUDIratio,0.005270762421418414,0.005270762421418414
part_francais,ppint2022,-0.005263143886747408,0.005263143886747408
perprive2021comm,pchom2022,-0.005191193271605365,0.005191193271605365
pvoixUDIratio,pvoixRECratio,-0.005182507361687703,0.005182507361687703
pinsratio,pvoixRECratio,-0.005126662159092235,0.005126662159092235
pinsratio,propf2022,0.005081311751217734,0.005081311751217734
perprive2021comm,revratio2022,-0.00496446438599527,0.00496446438599527
propf2022,pvoixUDIratio,0.00470714318241173,0.00470714318241173
pvoixUDIratio,pchom2022,-0.004647869501998508,0.004647869501998508
part_etranger,pvoixUDIratio,0.004600282110074047,0.004600282110074047
pvoixUDIratio,nmencomp,0.004599773373785606,0.004599773373785606
pcadr2022,perprive2021comm,-0.0045961187053390855,0.0045961187053390855
perprive2021comm,ppint2022,-0.004591321580582474,0.004591321580582474
pparratio,pcapi2022,-0.00452664933249449,0.00452664933249449
pcapi2022,pabs,0.004526646012559603,0.004526646012559603
pvoixUDIratio,peretr2022,0.004515014170362418,0.004515014170362418
pvoixDVGratio,percrimesdelits2020,-0.004438725478568318,0.004438725478568318
pouvr2022,pblancnulratio,-0.004310408722934937,0.004310408722934937
pinsratio,pvoteCDratio,0.00417473314309936,0.00417473314309936
pvoixUDIratio,pcadr2022,0.004153125990298563,0.004153125990298563
pempl2022,pvoixRECratio,-0.0041290483524034464,0.0041290483524034464
pvoteGratio,pempl2022,-0.004053689953570379,0.004053689953570379
psup2022,pvoixUDIratio,0.004036095250597909,0.004036095250597909
pvoteTDratio,revratio2022,0.003979277824028084,0.003979277824028084
revratio2022,pvoteTGratio,-0.003979275930705695,0.003979275930705695
ppint2022,nmencomp,0.003957803324000398,0.003957803324000398
pbac2022,perprive2021comm,-0.003944558760590147,0.003944558760590147
pvoixECOratio,pinsratio,-0.0038126406904055382,0.0038126406904055382
pvoixAUGratio,percrimesdelits2020,0.003803958798972703,0.003803958798972703
propf2022,pvoixRECratio,-0.0035385715398174315,0.0035385715398174315
perprive2021comm,perrsa2021,-0.0035222215271261135,0.0035222215271261135
pvoixDVDratio,pblancnulratio,0.0033710843487984926,0.0033710843487984926
pvoteCGratio,pcadr2022,-0.0033646851230252606,0.0033646851230252606
nmencomp,pvoteCGratio,-0.003323183371576278,0.003323183371576278
pouem2022,pvoixLRratio,0.003154225953119843,0.003154225953119843
pvoixUDIratio,percrimesdelits2020,-0.0028771837461257217,0.0028771837461257217
pvoixUDIratio,ppint2022,-0.002791155460113119,0.002791155460113119
pvoixAUGratio,popagglo2022,-0.002740464834618703,0.002740464834618703
psup2022,perprive2021comm,0.0026454644282861432,0.0026454644282861432
pchom2022,pvoixECOratio,-0.0026010993795989776,0.0026010993795989776
propf2022,pbac2022,0.0025800132212817034,0.0025800132212817034
pempl2022,popagglo2022,0.0025195215758017676,0.0025195215758017676
pvoixUDIratio,pindp2022,0.0025130759385112514,0.0025130759385112514
pouem2022,nmencomp,0.0024183186646475094,0.0024183186646475094
psup2022,percrimesdelits2020,0.002202257210995376,0.002202257210995376
nmencomp,pvoixREGratio,-0.002158992952109338,0.002158992952109338
perpropri2022,pvoteCGratio,0.0021171985326876265,0.0021171985326876265
ppint2022,pvoixAUGratio,-0.0020513871137252575,0.0020513871137252575
pindp2022,pvoixDVDratio,0.002012659431318188,0.002012659431318188
perrsa2021,pvoixECOratio,0.001945038524945827,0.001945038524945827
percrimesdelits2020,pouvr2022,-0.0019105730815303617,0.0019105730815303617
pvoixUDIratio,pinsratio,0.0018745352401838562,0.0018745352401838562
pindp2022,revratio2022,-0.0017982541652143494,0.0017982541652143494
pvoteTDratio,pempl2022,0.0017859949761902974,0.0017859949761902974
pempl2022,pvoteTGratio,-0.001785994158345271,0.001785994158345271
pvoixECOratio,pindp2022,0.0017717123692684083,0.0017717123692684083
pvoixUDIratio,pempl2022,0.0017419542219983956,0.0017419542219983956
propf2022,pblancnulratio,-0.0016872295100895534,0.0016872295100895534
pvoixUDIratio,perpropri2022,0.0015859386347868943,0.0015859386347868943
pouem2022,pop2022,-0.001480595354297385,0.001480595354297385
pvoteDratio,pchom2022,-0.0013946226669394343,0.0013946226669394343
perimmigre2022,pvoixUDIratio,-0.0013289726476403184,0.0013289726476403184
pblancnulratio,pchom2022,0.001225649821195362,0.001225649821195362
pempl2022,pvoixECOratio,0.0012135084602024697,0.0012135084602024697
percrimesdelits2020,pcadr2022,-0.0010003297305807,0.0010003297305807
pvoteCGratio,percrimesdelits2020,-0.0009131975145910663,0.0009131975145910663
pvoixUDIratio,part_francais,0.0009065320887539903,0.0009065320887539903
peretr2022,pblancnulratio,0.0008294493103197932,0.0008294493103197932
pblancnulratio,pbac2022,-0.00047718746199398366,0.00047718746199398366
pvoixAUGratio,pop2022,0.00032881539302251193,0.00032881539302251193
pvoixUDIratio,pbac2022,-0.0003245797070469727,0.0003245797070469727
pvoixUDIratio,pcapi2022,0.00020470094953953854,0.00020470094953953854
pvoixRNratio,pvoixECOratio,0.00011129505106879412,0.00011129505106879412
paind2022,pvoixRECratio,-7.322489876781451e-05,7.322489876781451e-05
pvoteCGratio,prixm2ratio2022,-6.943751873843013e-05,6.943751873843013e-05
pvoixAUGratio,nmencomp,-9.725206044201186e-06,9.725206044201186e-06
