dep,codecommune,ppropri2022,nlogement2022,npropri2022,perpropri2022
80,80368,.58100808,2222,1291,.50486195
80,80369,.77118641,118,91,.78489166
80,80370,,0,0,1.0000014
80,80371,.80434781,46,37,.84365767
80,80372,.83823532,68,57,.90396905
80,80373,.58321774,1442,841,.50813359
80,80374,.82203388,118,97,.87531507
80,80375,.76047903,167,127,.76531112
80,80376,.93119264,218,203,.99366784
80,80377,.88165683,169,149,.96223724
80,80378,.82051283,39,32,.87247288
80,80379,.87924528,265,233,.95959681
80,80380,.85436893,103,88,.92820668
80,80381,.75,24,18,.74824876
80,80382,,0,0,1.0000014
80,80383,.78260869,46,36,.805592
80,80384,.86486489,74,64,.9430325
80,80385,.89017344,173,154,.9699387
80,80386,.92307693,65,60,.99105346
80,80387,.91596639,119,109,.98788524
80,80388,.75471699,106,80,.75644225
80,80389,.66666669,6,4,.62301421
80,80390,.83823532,204,171,.904001
80,80391,.95833331,24,23,.99866956
80,80392,.90943396,265,241,.98420465
80,80393,.88811189,143,127,.96835631
80,80394,,0,0,1.0000014
80,80395,.80952382,126,102,.85313332
80,80396,.81451613,124,101,.86195982
80,80397,.95555556,45,43,.99831188
80,80398,,0,0,1.0000014
80,80399,.90384614,104,94,.98064411
80,80400,.8134715,193,157,.8602621
80,80401,.82352942,51,42,.87812567
80,80402,.86842108,76,66,.94721019
80,80403,.90909094,77,70,.98389941
80,80404,.84057969,69,58,.90740573
80,80405,.92268044,194,179,.99080116
80,80406,.77588874,647,502,.79374272
80,80407,.95833331,72,69,.99865305
80,80408,.89534885,172,154,.97444844
80,80409,.89999998,70,63,.97784203
80,80410,.46563876,2270,1057,.34848189
80,80411,.86893207,206,179,.94771981
80,80412,.90783411,217,197,.98319799
80,80413,.75675678,37,28,.75923979
80,80414,.75,64,48,.74856764
80,80415,.83807439,457,383,.90357983
80,80416,.8668831,308,267,.9456113
80,80417,.6120944,678,415,.54323035
80,80418,.86363637,44,38,.94150245
80,80419,.70129871,154,108,.67047167
80,80420,.884058,69,61,.96472514
80,80421,.88461536,104,92,.9652608
80,80422,.83673471,196,164,.90156496
80,80423,.9520548,146,139,.99802452
80,80424,.94485295,272,257,.99703562
80,80425,.89999998,50,45,.978131
80,80426,.81460673,178,145,.86205095
80,80427,.8525641,156,133,.92512393
80,80428,.84375,64,54,.91270077
80,80429,.88709676,62,55,.9674983
80,80430,.84285712,70,59,.91112453
80,80431,.89655173,232,208,.9754492
80,80432,.85000002,60,51,.92167974
80,80433,.875,16,14,.95494699
80,80434,.69662923,89,62,.66426963
80,80435,.80769229,26,21,.84919894
80,80436,.90707964,226,205,.98267758
80,80437,.95238096,63,60,.99807084
80,80438,.7241379,203,147,.70522356
80,80439,.89393938,66,59,.97311527
80,80440,.74358976,39,29,.73740417
80,80441,,0,0,1.0000014
80,80442,.87224668,454,396,.95205224
80,80443,.78313255,747,585,.8066206
80,80444,.884058,276,244,.96470141
80,80445,.83486241,109,91,.89858526
80,80446,.83976263,337,283,.90612024
80,80447,.75862068,29,22,.7622354
80,80448,,0,0,1.0000014
80,80449,.90322578,31,28,.98021579
80,80450,.80000001,20,16,.83625108
80,80451,.7758621,58,45,.79371154
80,80452,.75172412,145,109,.75133461
80,80453,.77380955,84,65,.78959787
80,80454,,0,0,1.0000014
80,80455,.72727275,33,24,.70957232
80,80456,.83544302,237,198,.8992818
80,80457,,0,0,1.0000014
80,80458,.89208633,139,124,.97165549
80,80459,.8214286,28,23,.87429065
80,80460,.86666667,30,26,.9452495
80,80461,.88157892,76,67,.96221536
80,80462,.9375,160,150,.99555314
80,80463,.84758365,269,228,.9182871
80,80464,.85835093,473,406,.9341408
80,80465,.85148513,101,86,.92347831
80,80466,.84482759,58,49,.91423774
80,80467,.79746836,79,63,.83120811
80,80468,.86746991,83,72,.94611269
80,80469,.78947371,76,60,.81723231
80,80470,.91208792,91,83,.98577291
80,80471,,0,0,1.0000014
80,80472,.88636363,88,78,.96681345
80,80473,.81512606,119,97,.86262655
80,80474,.83050847,177,147,.89132303
80,80475,.9285714,98,91,.9928776
80,80476,.91764706,170,156,.9886322
80,80477,.77777779,117,91,.79694283
80,80478,.90140843,71,64,.97892451
80,80479,.81958765,194,159,.87086004
80,80480,.80434781,46,37,.8436951
80,80481,.83798885,179,150,.90345538
80,80482,.89999998,60,54,.97795159
80,80483,,0,0,1.0000014
80,80484,.73170733,123,90,.71661127
80,80485,.84065932,364,306,.9076249
80,80486,.69230771,299,207,.65853953
80,80487,.80952382,42,34,.85305065
80,80488,.63771713,806,514,.57927287
80,80489,.49058184,2389,1172,.38692006
80,80490,.84848487,132,112,.91966695
80,80491,.96875,32,31,.99933392
80,80492,,0,0,1.0000014
80,80493,.89320385,103,92,.97269458
80,80494,.79661018,59,47,.82975614
80,80495,.79365081,252,200,.82499462
80,80496,.7011494,87,61,.67037296
80,80497,.75925928,54,41,.76342553
80,80498,.88727272,275,244,.96762031
80,80499,.68707484,147,101,.65209937
80,80500,.81856543,237,194,.86935264
80,80501,.8067227,119,96,.84769195
80,80502,.87755102,49,43,.95796227
80,80503,.91780823,73,67,.98872244
80,80504,.84090906,44,37,.90791994
80,80505,.92753625,69,64,.99253494
80,80506,,0,0,1.0000014
80,80507,.84433961,424,358,.91360986
80,80508,.69565219,23,16,.66266078
80,80509,.77777779,171,133,.7971133
80,80510,,0,0,1.0000014
80,80511,.93220341,59,55,.99399507
80,80512,.89736843,380,341,.97603893
80,80513,.81578946,76,62,.86408931
80,80514,.84745765,59,50,.91802526
80,80515,.921875,64,59,.99047947
80,80516,.82352942,119,98,.87831402
80,80517,.82432431,74,61,.87957555
80,80518,.82840234,169,140,.88749421
80,80519,.80952382,210,170,.85302311
80,80520,.75438595,57,43,.75583714
80,80521,.85227275,88,75,.92454845
80,80522,.85106385,47,40,.9226926
80,80523,.84329563,619,522,.91180372
80,80524,.78597784,271,213,.81099606
80,80525,.84146339,82,69,.90884167
80,80526,.84482759,58,49,.91426861
80,80527,.83846152,130,109,.90451097
80,80528,1,10,10,.99994475
80,80529,.76136363,88,67,.76703697
80,80530,.87850469,321,282,.95895213
80,80531,.86538464,52,45,.94358659
80,80532,.71621621,74,53,.69384503
80,80533,.60146445,1912,1150,.52897257
80,80534,,0,0,1.0000014
80,80535,.91666669,84,77,.98806208
80,80536,.92805755,139,129,.99271756
80,80537,.84210527,38,32,.91003549
80,80538,.93827158,81,76,.99578243
80,80539,,0,0,1.0000014
80,80540,.88297874,94,83,.96377093
80,80541,.82716048,81,67,.88509333
80,80542,.83773583,265,222,.90310371
80,80543,.85365856,41,35,.92689687
80,80544,.8773585,106,93,.95770144
80,80545,.90816325,196,178,.9834516
80,80546,.8758865,282,247,.95596939
80,80547,.92473119,93,86,.99151832
80,80548,.83116883,154,128,.8924821
80,80549,.77181208,298,230,.7862311
80,80550,.87692308,65,57,.9571625
80,80551,.80281693,71,57,.84119856
80,80552,.79437608,569,452,.82664633
80,80553,.93478262,138,129,.9947955
80,80554,.83610451,421,352,.90037423
80,80555,.77003485,287,221,.78162682
80,80556,.86507934,252,218,.94328296
80,80557,.80894309,246,199,.85188079
80,80558,.7117117,111,79,.68663639
80,80559,.79069769,86,68,.81949252
80,80560,.86238533,109,94,.93990195
80,80561,.56240124,2532,1424,.48257583
80,80562,.81395346,86,70,.86126667
80,80563,.77777779,36,28,.79697227
80,80564,,0,0,1.0000014
80,80565,.91111112,45,41,.98516089
80,80566,.91034484,145,132,.98468637
80,80567,,0,0,1.0000014
80,80568,.87969923,133,117,.96010363
80,80569,.70992368,131,93,.68361086
80,80570,.60255051,1882,1134,.53125834
80,80571,.78405315,301,236,.80850434
80,80572,.89119172,193,172,.97086352
80,80573,.82122904,179,147,.87402374
80,80574,.78723407,47,37,.81349885
80,80575,.85000002,40,34,.92181498
80,80576,.86754966,151,131,.94621241
80,80577,.91566265,83,76,.98771244
80,80578,.84761906,315,267,.91834486
80,80579,.76056337,355,270,.76544565
80,80580,.7218045,133,96,.701316
80,80581,,0,0,1.0000014
80,80582,.85060239,415,353,.92239016
80,80583,.88429755,121,107,.96488822
80,80584,.93787575,499,468,.99569803
80,80585,.62023067,1127,699,.55237895
80,80586,.54929578,71,39,.46326283
80,80587,.84444445,45,38,.91378492
80,80588,.90173411,173,156,.97930044
80,80589,.91489363,47,43,.98739433
80,80590,.94805193,154,146,.9975177
80,80591,.8041237,97,78,.84312415
80,80592,.79496402,278,221,.82720417
80,80593,.88356167,146,129,.96421516
80,80594,.82978725,47,39,.88990223
80,80595,.90510947,137,124,.98160601
80,80596,.95061731,81,77,.9978568
80,80597,.8692494,413,359,.9484185
80,80598,.67015707,573,384,.6293692
80,80599,.87826085,115,101,.95859092
80,80600,.7527594,453,341,.75294238
80,80601,.85164833,182,155,.92376387
80,80602,.8888889,54,48,.968768
80,80603,.81512606,119,97,.86264533
80,80604,.77777779,27,21,.79683667
80,80605,.76767677,99,76,.77796668
80,80606,.5699659,586,334,.49126235
80,80607,.9191919,99,91,.98932356
80,80608,.78021979,91,71,.80179441
80,80609,.83832335,167,140,.9041816
80,80610,,0,0,1.0000014
80,80611,.80533332,375,302,.84549522
80,80612,,0,0,1.0000014
80,80613,.80136985,292,234,.83822483
80,80614,.82300884,113,93,.87697077
80,80615,.8493976,166,141,.9207868
80,80616,.8490566,53,45,.92038631
80,80617,.73913044,92,68,.72871202
80,80618,.8336252,571,476,.89668214
80,80619,.8559078,347,297,.9304927
80,80620,.4639203,3714,1723,.34692842
80,80621,.84916198,179,152,.9205128
80,80622,.72238809,670,484,.70225769
80,80623,.93181819,132,123,.99388552
80,80624,.94444442,108,102,.99696326
80,80625,.82101166,257,211,.87349391
80,80626,.94318181,88,83,.99675405
80,80627,.93965518,348,327,.99612045
80,80628,.84536082,291,246,.91503203
80,80629,.80851066,47,38,.85108972
80,80630,.5451197,1086,592,.4590984
80,80631,.76923078,39,30,.78059202
80,80632,.76609445,932,714,.77531165
80,80633,.92682928,328,304,.992275
80,80634,.92028987,276,254,.98979074
80,80635,.68208092,692,472,.64569813
80,80636,,0,0,1.0000014
80,80637,.83969468,131,110,.9060477
80,80638,.86363637,44,38,.94145423
80,80639,.92073172,492,453,.99011779
80,80640,.90384614,104,94,.98058224
80,80641,,0,0,1.0000014
80,80642,.86274511,153,132,.9403612
80,80643,.89325845,178,159,.97273958
80,80644,.80740738,270,218,.84871817
80,80645,.93273544,223,208,.99409992
80,80646,.73170733,41,30,.71657944
80,80647,.83333331,102,85,.8958537
80,80648,.90322578,31,28,.98028404
80,80649,.76630437,736,564,.77563584
80,80650,.88194442,288,254,.96260297
80,80651,.87591243,137,120,.95603013
80,80652,.84347826,345,291,.91206759
80,80653,,0,0,1.0000014
80,80654,.85375494,253,216,.92717272
80,80655,.83842796,229,192,.90445286
80,80656,.70301622,431,303,.6726234
80,80657,.87218046,133,116,.95196176
80,80658,.59183675,49,29,.51739758
80,80659,.94957983,119,113,.99771851
80,80660,,0,0,1.0000014
80,80661,.90476191,378,342,.98128712
80,80662,.80508476,118,95,.8449862
80,80663,.734375,192,141,.72087008
80,80664,.73394495,109,80,.72016478
80,80665,.75757575,66,50,.76039565
80,80666,.86666667,15,13,.9452998
80,80667,.85714287,63,54,.93220854
80,80668,.83950615,81,68,.9057256
80,80669,.82758623,145,120,.88589585
80,80670,.91902834,247,227,.98927826
80,80671,.90769231,65,59,.98308718
80,80672,.78156996,293,229,.80396235
80,80673,.96666664,60,58,.99925321
80,80674,.77021921,1323,1019,.78215969
80,80675,.9066667,75,68,.98237681
80,80676,.88636363,88,78,.96682036
80,80677,.70588237,833,588,.67759633
80,80678,.86690646,278,241,.94562924
80,80679,.86666667,210,182,.94513732
80,80680,.63539445,1407,894,.57583523
80,80681,.66423357,137,91,.61895829
80,80682,.81481481,81,66,.86215293
80,80683,.86363637,44,38,.9413833
80,80684,.71698111,53,38,.69445139
80,80685,.45062155,2896,1305,.32016885
80,80686,.83989501,381,320,.90640312
80,80687,.7962963,54,43,.82946748
80,80688,.66666669,1455,970,.62298626
80,80689,,0,0,1.0000014
80,80690,.8719008,242,211,.95156652
80,80691,.86813188,182,158,.94682723
80,80692,.70564514,496,350,.67715931
80,80693,.78527606,163,128,.81018591
80,80694,.90710384,183,166,.98269618
80,80695,.70222223,225,158,.67165333
80,80696,.90413225,605,547,.9808706
80,80697,.86956519,23,20,.9487623
80,80698,.93478262,92,86,.99481279
80,80699,.97368419,38,37,.99958247
80,80700,.84323043,421,355,.91165358
80,80701,.83091789,207,172,.89201581
80,80702,.95142859,350,333,.99791563
80,80703,.82857144,105,87,.88782936
80,80704,.91666669,144,132,.98822063
80,80705,.85185188,27,23,.92404729
80,80706,.57253885,772,442,.49364018
80,80707,.97368419,38,37,.99956816
80,80708,.89041096,73,65,.97012115
80,80709,.75268817,93,70,.75272095
80,80710,.80769229,156,126,.84904832
80,80711,.69822484,845,590,.6662823
80,80712,,0,0,1.0000014
80,80713,.72727275,165,120,.70959985
80,80714,.84467715,573,484,.91403127
80,80715,,0,0,1.0000014
80,80716,.71932775,595,428,.69794255
80,80717,.87081337,418,364,.95028436
80,80718,.83614862,592,495,.90043026
80,80719,.71428573,21,15,.69108748
80,80720,,0,0,1.0000014
80,80721,.71591723,1401,1003,.69349635
80,80722,.90055251,181,163,.97835916
80,80723,.9009009,111,100,.97860825
80,80724,.70465338,1053,742,.67613387
80,80725,.67783856,1462,991,.64016658
80,80726,.84482759,116,98,.91428494
80,80727,,0,0,1.0000014
80,80728,.8125,32,26,.85825413
80,80729,.78160918,87,68,.80401421
80,80730,.93538463,325,304,.99500257
80,80731,,0,0,1.0000014
80,80732,.72241992,281,203,.70227641
80,80733,.81415927,113,92,.86158496
80,80734,.86086959,115,99,.93765146
80,80735,.93589741,78,73,.99514961
80,80736,.90123457,81,73,.97879261
80,80737,.78125,64,50,.80338818
80,80738,.81818181,44,36,.86846662
80,80739,,0,0,1.0000014
80,80740,.88636363,132,117,.96681756
80,80741,.8125,80,65,.85813087
80,80742,.83333331,36,30,.89603382
80,80743,.75,116,87,.74839693
80,80744,.83333331,24,20,.89583361
80,80745,,0,0,1.0000014
80,80746,.88183808,457,403,.96250939
80,80747,.80769229,52,42,.84903449
80,80748,.8309859,71,59,.89207518
80,80749,.92948717,156,145,.99317569
80,80750,.9041096,73,66,.98084271
80,80751,.84878051,205,174,.91998804
80,80752,.88065845,243,214,.96116889
80,80753,.64583331,48,31,.59138572
80,80754,.86874998,160,139,.94751108
80,80755,.70454544,44,31,.67559457
80,80756,.81818181,22,18,.86861438
80,80757,.890625,64,57,.97040677
80,80758,.83076924,65,54,.89169383
80,80759,.70212764,141,99,.67163444
80,80760,.90285712,175,158,.98004735
80,80761,.80000001,115,92,.83595675
80,80762,.75999999,175,133,.76448458
80,80763,.79347825,184,146,.82477796
80,80764,.87323946,142,124,.95314169
80,80765,.83749998,480,402,.90261763
80,80766,.90140843,213,192,.97890884
80,80767,.78888887,90,71,.81619573
80,80768,,0,0,1.0000014
80,80769,.9375,128,120,.99556762
80,80770,.82730925,249,206,.88550389
80,80771,.94444442,18,17,.99694806
80,80772,,0,0,1.0000014
80,80773,.87804878,41,36,.95840031
80,80774,.95238096,126,120,.99805909
80,80775,.79430377,316,251,.82654887
80,80776,.90361446,83,75,.98049629
80,80777,.84126985,63,53,.90846461
80,80778,.9245283,53,49,.99149549
80,80779,.94707519,359,340,.99737829
80,80780,.86666667,195,169,.9451434
80,80781,.85826772,127,109,.93396568
80,80782,.88648647,185,164,.96696347
80,80783,.87804878,41,36,.95839393
80,80784,.92537314,134,124,.99176323
80,80785,.92307693,260,240,.99090326
80,80786,.85333335,75,64,.92645615
80,80787,.86538464,52,45,.94360936
80,80788,.87755102,98,86,.95797598
80,80789,.75609756,41,31,.75842625
80,80790,.72839504,81,59,.71161389
80,80791,.9029851,268,242,.98011339
80,80792,.77391303,115,89,.78972298
80,80793,.85812134,1022,877,.93364555
80,80794,.78260869,23,18,.80554295
80,80795,.87058824,170,148,.94995368
80,80796,.87951809,83,73,.9599387
80,80797,.78181821,55,43,.80423313
80,80798,.79969186,649,519,.83524668
80,80799,.75486588,1901,1435,.75672394
80,80800,.83333331,60,50,.89651567
80,80801,.77227724,101,78,.78693527
80,80802,.74516129,310,231,.73946738
80,80803,.92105263,114,105,.99023014
80,80804,.77142859,105,81,.78541213
80,80805,.90322578,62,56,.98022354
80,80806,.86000001,150,129,.93643218
80,80807,.8984375,128,115,.97694439
80,80808,.81196582,234,190,.85727227
80,80809,.92121214,165,152,.99028414
80,80810,.85714287,49,42,.93248534
80,80811,.87837839,296,260,.95875764
80,80812,.8490566,53,45,.92038131
80,80813,.84444445,45,38,.91376525
80,80814,.77272725,220,170,.78764725
80,80815,.80152673,393,315,.83850288
80,80816,,0,0,1.0000014
80,80817,,0,0,1.0000014
80,80818,,0,0,1.0000014
80,80819,.89655173,29,26,.97544199
80,80820,.88288289,333,294,.96365368
80,80821,.84821427,112,95,.91921085
80,80822,.80701756,57,46,.84829795
80,80823,.875,64,56,.95478094
80,80824,.77777779,126,98,.79682571
80,80825,.86274511,51,44,.94028944
80,80826,.89432991,388,347,.97344774
80,80827,.65882355,595,392,.61172479
80,80828,.72727275,22,16,.70948106
80,80829,.74193549,31,23,.73445714
80,80830,.94623655,93,88,.9972226
80,80831,,0,0,1.0000014
80,80832,.84545457,110,93,.91517115
80,80833,.85074627,67,57,.92246944
80,80834,.82608694,230,190,.88280201
80,80835,.95683455,139,133,.99853784
80,80836,.88495576,113,100,.96555948
81,81001,.86915886,107,93,.94823492
81,81002,.88129228,1331,1173,.96189761
81,81003,.66419297,539,358,.61892414
81,81004,.49679881,29364,14588,.39659059
81,81005,.7427386,241,179,.73564911
81,81006,.86868685,99,86,.94743943
81,81007,.83018869,53,44,.89080518
81,81008,.89312977,131,117,.97267264
81,81009,.62068963,29,18,.55393434
81,81010,.7735849,265,205,.78905934
81,81011,.82702702,370,306,.88447601
81,81012,.72222221,72,52,.70195735
81,81013,.87150836,179,156,.95112193
81,81014,.74013156,304,225,.73055357
81,81015,.81818181,22,18,.86859989
81,81016,.70802921,137,97,.68085015
81,81017,.91071427,56,51,.98490578
81,81018,.75986564,1191,905,.76440293
81,81019,.88571429,70,62,.96638292
81,81020,.87596899,129,113,.95612746
81,81021,.67715335,3274,2217,.63905174
81,81022,.875,64,56,.9548077
81,81023,.89361703,94,84,.97291338
81,81024,.7912088,182,144,.82053334
81,81025,.85714287,91,78,.93258637
81,81026,.90109891,182,164,.9786756
81,81027,.85263157,95,81,.92522645
81,81028,.89473683,57,51,.9737727
81,81029,.92000002,75,69,.98968023
81,81030,.625,48,30,.56310189
81,81031,.85294116,408,348,.92592621
81,81032,.72535211,426,309,.70650357
81,81033,.5716005,1662,950,.49295813
81,81034,.68617022,188,129,.65104026
81,81035,.85263157,95,81,.92522347
81,81036,.90221405,542,489,.97956425
81,81037,.67388165,693,467,.63461578
81,81038,.79247105,1036,821,.82261926
81,81039,.75149345,837,629,.75098443
81,81040,.77976191,168,131,.80068511
81,81041,.80597013,67,54,.8465125
81,81042,.82509047,829,684,.88128006
81,81043,.89690721,388,348,.97576535
81,81044,.91346157,104,95,.9866581
81,81045,.58974361,195,115,.51460868
81,81046,.78084415,616,481,.80262941
81,81047,.86400002,125,108,.9419989
81,81048,.72577518,1032,749,.70707124
81,81049,.79487181,78,62,.82711327
81,81050,.70338982,118,83,.67393029
81,81051,.78260869,483,378,.80548674
81,81052,.92553192,1034,957,.99185228
81,81053,.84834123,211,179,.91936749
81,81054,.84018266,438,368,.90694243
81,81055,.76300579,173,132,.76993328
81,81056,.81481481,54,44,.86222136
81,81057,,0,0,1.0000014
81,81058,.74390244,82,61,.73780006
81,81059,.92732561,344,319,.9924919
81,81060,.55254585,5833,3223,.46806479
81,81061,.90361446,83,75,.98048067
81,81062,.90249431,441,398,.97976303
81,81063,.82327586,696,573,.87758917
81,81064,.81128407,514,417,.85610229
81,81065,.55562425,21025,11682,.47303152
81,81066,.81506848,146,119,.86255443
81,81067,.85317463,252,215,.92625588
81,81068,.87951809,83,73,.95992029
81,81069,.59395975,596,354,.51960105
81,81070,.79979467,974,779,.83535218
81,81071,.81395346,43,35,.86123955
81,81072,.89285713,56,50,.97221231
81,81073,.82608694,69,57,.88274008
81,81074,.9130435,690,630,.98637742
81,81075,.75999999,225,171,.76446658
81,81076,.67100978,307,206,.63086987
81,81077,.92975205,242,225,.9932251
81,81078,.8101266,474,384,.85434997
81,81079,.85321099,436,372,.92640287
81,81080,.60975611,41,25,.54027152
81,81081,.6901893,581,401,.65610421
81,81082,.91525424,59,54,.98754835
81,81083,.6745562,169,114,.63563919
81,81084,.81194031,335,272,.85722572
81,81085,.83999997,25,21,.90658385
81,81086,.89999998,80,72,.97804368
81,81087,.8685714,175,152,.94731396
81,81088,.79681277,251,200,.82992697
81,81089,.84722221,72,61,.91770136
81,81090,.88095236,126,111,.96146709
81,81091,.88732392,71,63,.96769971
81,81092,.69491524,472,328,.66200244
81,81093,.82445139,319,263,.87973142
81,81094,.78846157,52,41,.81557721
81,81095,.8888889,36,32,.96905804
81,81096,.84541065,207,175,.91510391
81,81097,.88544893,646,572,.9661687
81,81098,.83128834,326,271,.89272422
81,81099,.59971416,7697,4616,.52613598
81,81100,.81290323,155,126,.85886967
81,81101,.88454705,563,498,.96514142
81,81102,.80891722,157,127,.8518346
81,81103,.87912089,91,80,.95949388
81,81104,.81502086,719,586,.86248076
81,81105,.66709185,5488,3661,.62372911
81,81106,.76763487,241,185,.77792239
81,81107,,0,0,1.0000014
81,81108,.79710144,69,55,.83066797
81,81109,.82653064,196,162,.88347495
81,81110,.93181819,44,41,.99385929
81,81111,.82222223,45,37,.87561685
81,81112,.85802472,486,417,.9335162
81,81113,.80861247,209,169,.8512584
81,81114,.93396229,212,198,.9945057
81,81115,.7879234,679,535,.81482393
81,81116,.84159482,928,781,.90902591
81,81117,.84848487,363,308,.91958743
81,81118,.80000001,70,56,.83581805
81,81119,.72500002,280,203,.7061221
81,81120,.73139805,2997,2192,.71597779
81,81121,.78064513,155,121,.80234224
81,81122,.79487181,39,31,.82715714
81,81123,.80952382,63,51,.85316098
81,81124,.65989053,1279,844,.61282033
81,81125,.77987421,159,124,.80108082
81,81126,.93055558,72,67,.99348384
81,81127,.84415585,77,65,.91322041
81,81128,.80025607,781,625,.83668673
81,81129,.8490566,106,90,.92037469
81,81130,.76734692,980,752,.77738112
81,81131,.82322174,956,787,.87749958
81,81132,.7280702,684,498,.71088153
81,81133,.85135138,222,189,.92319292
81,81134,.78571427,28,22,.81060374
81,81135,.84090906,44,37,.90801227
81,81136,.86725664,113,98,.94586486
81,81137,.66666669,24,16,.62322927
81,81138,.71052629,152,108,.68478471
81,81139,.76221079,778,593,.76861304
81,81140,.51116258,6047,3091,.41611889
81,81141,.95588237,68,65,.99836767
81,81142,.74731183,372,278,.74280673
81,81143,.83606559,244,204,.90026218
81,81144,.82506526,1915,1580,.88122058
81,81145,.6966241,2192,1527,.66426688
81,81146,.82456142,114,94,.87990856
81,81147,.73402417,579,425,.72029114
81,81148,.82222223,45,37,.87561411
81,81149,.85393256,178,152,.92748779
81,81150,.89699572,233,209,.97579628
81,81151,.77419353,62,48,.79045731
81,81152,.93913043,115,108,.99601412
81,81153,.87096775,31,27,.95055538
81,81154,.87179488,39,34,.95142549
81,81155,.84353739,147,124,.91218555
81,81156,.76141202,1643,1251,.76717651
81,81157,.8515625,128,109,.92364424
81,81158,.78985506,138,109,.81807971
81,81159,.83464569,127,106,.89816093
81,81160,.71548116,239,171,.69292563
81,81161,.8974359,39,35,.97611713
81,81162,.71249998,80,57,.6875844
81,81163,.62661815,4944,3098,.56490552
81,81164,.7751196,209,162,.79213011
81,81165,.7672956,159,122,.77727091
81,81166,.89655173,29,26,.97533303
81,81167,.83582091,67,56,.89969832
81,81168,.85915494,497,427,.93531573
81,81169,.88571429,35,31,.96631491
81,81170,.85618728,598,512,.93095231
81,81171,.76138145,637,485,.76711613
81,81172,.95833331,24,23,.99864477
81,81173,.78703701,108,85,.81322485
81,81174,.69836068,305,213,.66662502
81,81175,.8757062,177,155,.95587307
81,81176,.88135594,59,52,.96198291
81,81177,.89893615,188,169,.97726715
81,81178,.8230769,130,107,.87705404
81,81179,.83458644,133,111,.89803058
81,81180,.91089112,101,92,.98504567
81,81181,.72857141,70,51,.7118206
81,81182,.79550099,978,778,.82810575
81,81183,.82945734,129,107,.88920921
81,81184,.83333331,18,15,.89618975
81,81185,.77391303,115,89,.78974098
81,81186,.84768212,151,128,.91852444
81,81187,.89041096,73,65,.97009832
81,81188,.89795917,147,132,.97650456
81,81189,.796875,64,51,.83026922
81,81190,.8595041,242,208,.93570977
81,81191,.859375,128,110,.93560201
81,81192,.8226164,451,371,.87628675
81,81193,.8492462,199,169,.92064929
81,81194,,0,0,1.0000014
81,81195,.85434175,357,305,.92813116
81,81196,.7769953,426,331,.79594624
81,81197,.8429752,121,102,.91134489
81,81198,.90510947,137,124,.98161024
81,81199,.88235295,102,90,.96317029
81,81200,.7651822,247,189,.77368408
81,81201,.85749388,407,349,.9329384
81,81202,.82469136,405,334,.88041425
81,81203,.79215688,255,202,.8218838
81,81204,.89408648,1133,1013,.97327143
81,81205,.81904763,105,86,.87006783
81,81206,.82636654,311,257,.88329697
81,81207,.72972971,37,27,.71354926
81,81208,.76450515,293,224,.77227592
81,81209,.84470433,1539,1300,.91413236
81,81210,.58333331,84,49,.50840759
81,81211,.89499998,200,179,.9740786
81,81212,.71212119,66,47,.68698883
81,81213,.77999997,50,39,.80145079
81,81214,.82692307,52,43,.88420379
81,81215,.88646287,229,203,.96695769
81,81216,.88461536,78,69,.96523231
81,81217,.82258064,248,204,.87624741
81,81218,.88919669,1444,1284,.96915966
81,81219,.68063873,1503,1023,.64425957
81,81220,.6707865,2670,1791,.6303947
81,81221,.92481202,133,123,.99155939
81,81222,.61930013,1886,1168,.55119818
81,81223,.94999999,20,19,.99782664
81,81224,.92156863,51,47,.99042416
81,81225,.67684889,622,421,.63893402
81,81226,.82653064,98,81,.88344121
81,81227,.7360996,1205,887,.72357464
81,81228,.83248729,197,164,.89463919
81,81229,.83606559,61,51,.90025073
81,81230,.89238846,381,340,.97192425
81,81231,.8622449,196,169,.9397285
81,81232,.88973385,263,234,.96951425
81,81233,.8595041,121,104,.9357211
81,81234,.85000002,40,34,.92183185
81,81235,.83783782,370,310,.90321147
81,81236,.7962963,108,86,.82945567
81,81237,.71717173,99,71,.69470251
81,81238,.74872446,784,587,.74619496
81,81239,.81135905,493,400,.85629648
81,81240,.89583331,48,43,.97484237
81,81241,.83035713,112,93,.89097023
81,81242,.89147288,129,115,.97110212
81,81243,.89130437,46,41,.9709478
81,81244,.49577466,1065,528,.39337191
81,81245,.8888889,54,48,.96904731
81,81246,.67924529,53,36,.64182866
81,81247,.86363637,88,76,.94149554
81,81248,.82098764,324,266,.87346774
81,81249,.86980611,361,314,.94895166
81,81250,.8429752,121,102,.91134864
81,81251,.8027842,431,346,.84109586
81,81252,.84848487,66,56,.91957611
81,81253,.80800003,250,202,.84989989
81,81254,.80232561,172,138,.84021729
81,81255,.89795917,196,176,.97649544
81,81256,.83333331,30,25,.89592111
81,81257,.61918086,3931,2434,.55100101
81,81258,.8254717,212,175,.88175404
81,81259,.88732392,71,63,.96769297
81,81260,.87234044,235,205,.95211154
81,81261,.83534139,498,416,.89922589
81,81262,.84313726,102,86,.91155308
81,81263,.8199234,261,214,.87147814
81,81264,.72093022,43,31,.70050156
81,81265,.86206895,29,25,.93952698
81,81266,.63636363,539,343,.57684577
81,81267,.75985664,279,212,.76436561
81,81268,.82352942,34,28,.87821668
81,81269,.80606061,330,266,.84661955
81,81270,.6981132,53,37,.66621715
